filepath,label
dataset_fyp1\acne\acne-218_jpg.rf.ce804a2e4ef6d119d4e442112589453d.jpg,acne
dataset_fyp1\acne\acne-219_jpg.rf.49ae2c76139959c042cfa3cf03848824.jpg,acne
dataset_fyp1\acne\acne-21_jpeg.rf.1520100798d86a2e36b9727e4b6ac613.jpg,acne
dataset_fyp1\acne\acne-22-_jpg.rf.ecb6a03176d10c16bbfe0fbc57f5eeb5.jpg,acne
dataset_fyp1\acne\acne-220-_jpeg_jpg.rf.32efc52837984ad48574435572733c4c.jpg,acne
dataset_fyp1\acne\acne-220_jpg.rf.71b2cf21050700b1329f90be30ef4a66.jpg,acne
dataset_fyp1\acne\acne-221_jpg.rf.b18cf9dc385b45ae4d38acec4b978e51.jpg,acne
dataset_fyp1\acne\acne-222_jpg.rf.19ebefd17c9d7278b70237d51272f4d7.jpg,acne
dataset_fyp1\acne\acne-222_jpg.rf.44895d625b19f3e5bf910dc52c985c50.jpg,acne
dataset_fyp1\acne\acne-222_jpg.rf.8fd19a2a303616c30747abc22a7b7e85.jpg,acne
dataset_fyp1\acne\acne-223_jpg.rf.1b603f941d5d6b2ed05a4998dabd83d4.jpg,acne
dataset_fyp1\acne\acne-224_jpg.rf.21be34e10c2c539505d35f293f36f36d.jpg,acne
dataset_fyp1\acne\acne-225_jpg.rf.20af853a017a915046884562cedb90fb.jpg,acne
dataset_fyp1\acne\acne-225_jpg.rf.33624bbd3381958397789ce04775a4e7.jpg,acne
dataset_fyp1\acne\acne-225_jpg.rf.86b4596072a51356712e842ba8adbe7e.jpg,acne
dataset_fyp1\acne\acne-226_jpg.rf.1e31fc7ac858cc36c9bf58575d0c5ca1.jpg,acne
dataset_fyp1\acne\acne-226_jpg.rf.266f732d5c4135545428b64a2e308ae5.jpg,acne
dataset_fyp1\acne\acne-226_jpg.rf.9a5e291ba12532858133526881c86eb5.jpg,acne
dataset_fyp1\acne\acne-227_jpg.rf.2471062ff72eff1fb050abd9673ce511.jpg,acne
dataset_fyp1\acne\acne-227_jpg.rf.b194f70aa07fec4da34ba2a7d1ab559b.jpg,acne
dataset_fyp1\acne\acne-227_jpg.rf.e7232e54671958546fa8bd8e76de323e.jpg,acne
dataset_fyp1\acne\acne-228_jpg.rf.129211e759bb8520e5d79be2e7135a91.jpg,acne
dataset_fyp1\acne\acne-228_jpg.rf.b7310fea7306adb3ad6a912cd30c35c6.jpg,acne
dataset_fyp1\acne\acne-228_jpg.rf.d85abe1dea887d8ee14c7967d38bfc7e.jpg,acne
dataset_fyp1\acne\acne-229-_jpg.rf.3418ad36141380488582e511ff7af667.jpg,acne
dataset_fyp1\acne\acne-229_jpg.rf.15932dd8294747fbf846a03e0f82b5ac.jpg,acne
dataset_fyp1\acne\acne-229_jpg.rf.63c186939cc5628efd5febb1b7441b87.jpg,acne
dataset_fyp1\acne\acne-229_jpg.rf.8591496c5be08eade2f51c29fc778b16.jpg,acne
dataset_fyp1\acne\acne-22_jpeg.rf.ee4659bccc79f60a653fd52a8d6b4d51.jpg,acne
dataset_fyp1\acne\acne-230_jpg.rf.92c53cee80df6a2454765f7636b67d1a.jpg,acne
dataset_fyp1\acne\acne-231_jpg.rf.1cd2a3859515dc13d6a63b170955bb1a.jpg,acne
dataset_fyp1\acne\acne-231_jpg.rf.4ac75e257d40f76ffb01f2c7a8b414f3.jpg,acne
dataset_fyp1\acne\acne-231_jpg.rf.f9b0b42590fb64c5665447317c06c997.jpg,acne
dataset_fyp1\acne\acne-232-_jpeg_jpg.rf.b8b270b3f2808f2e40565689e88dfaeb.jpg,acne
dataset_fyp1\acne\acne-232_jpg.rf.a0d2522aa8b5f9a61f692c488394fc7b.jpg,acne
dataset_fyp1\acne\acne-232_jpg.rf.c675be6b07a6bf37519db31b5167e4c7.jpg,acne
dataset_fyp1\acne\acne-232_jpg.rf.dfc421bc3c14ce68a07ee757c071a0ab.jpg,acne
dataset_fyp1\acne\acne-233-_jpeg_jpg.rf.094da7818905befe1a4e227da6add49e.jpg,acne
dataset_fyp1\acne\acne-233_jpg.rf.9dea716314f6337abf96cde4f779123f.jpg,acne
dataset_fyp1\acne\acne-233_jpg.rf.bc960d277ff83a8d84cfb37a6323455a.jpg,acne
dataset_fyp1\acne\acne-233_jpg.rf.def5958145685575eb337e5c599b5cf5.jpg,acne
dataset_fyp1\acne\acne-234_jpg.rf.40a36612561ebdd4f815d2868b3a19da.jpg,acne
dataset_fyp1\acne\acne-234_jpg.rf.d11b7694547229ae40b68f4f9a3486ad.jpg,acne
dataset_fyp1\acne\acne-234_jpg.rf.d6f9f966d1bf5799aa4d8b260cf1a07f.jpg,acne
dataset_fyp1\acne\acne-235_jpg.rf.2ef71aabbc8d65a4ec7a38e95b2c355a.jpg,acne
dataset_fyp1\acne\acne-235_jpg.rf.75e061e02231a1cce3fde16fb36b707c.jpg,acne
dataset_fyp1\acne\acne-235_jpg.rf.ddcc61451447d013bca45e397e90c1af.jpg,acne
dataset_fyp1\acne\acne-236_jpg.rf.c937d8c3c60bac296eb9e3b9237e13aa.jpg,acne
dataset_fyp1\acne\acne-237_jpg.rf.e5f4f7eaa88499717b72c8d9d88fe289.jpg,acne
dataset_fyp1\acne\acne-238_jpg.rf.71f5e25e5ac28ad76396f7a62f89ee84.jpg,acne
dataset_fyp1\acne\acne-238_jpg.rf.80f847a030394d5465ce92577e178e3d.jpg,acne
dataset_fyp1\acne\acne-238_jpg.rf.87930190461918c137e4496b995c318b.jpg,acne
dataset_fyp1\acne\acne-239-_jpg.rf.0616ebae97ca06c29de0d77adc6c2943.jpg,acne
dataset_fyp1\acne\acne-239_jpg.rf.08487e45a5ca975c038eabe8464b0c87.jpg,acne
dataset_fyp1\acne\acne-23_jpeg.rf.14c0b14b2e85e50c5acbb0b3b4bd90e1.jpg,acne
dataset_fyp1\acne\acne-23_jpeg.rf.49017ec32bbf42c7a6e18af4da3b267d.jpg,acne
dataset_fyp1\acne\acne-23_jpeg.rf.9b1966c79bed572c432113b6b3de912d.jpg,acne
dataset_fyp1\acne\acne-240_jpg.rf.db60c7b36784891f222f2e2defbb77bb.jpg,acne
dataset_fyp1\acne\acne-240_jpg.rf.e843d0318dbc2602b10d182fed2aac33.jpg,acne
dataset_fyp1\acne\acne-240_jpg.rf.f4e59c1cc25d5988f634396e23fa0745.jpg,acne
dataset_fyp1\acne\acne-241_jpg.rf.6315111a0caf2cc662e131b3dd0b294a.jpg,acne
dataset_fyp1\acne\acne-241_jpg.rf.9eeb9ff941f8813eb9c830bba65289f2.jpg,acne
dataset_fyp1\acne\acne-241_jpg.rf.de2bfe112d02fe95a39e2a5ff3fb4f06.jpg,acne
dataset_fyp1\acne\acne-242_jpg.rf.163bea139c1038429a67cdefdb3da7ed.jpg,acne
dataset_fyp1\acne\acne-242_jpg.rf.8901e40c234ee9f5c2e28d27b0de354e.jpg,acne
dataset_fyp1\acne\acne-242_jpg.rf.e8a6235ffe20050705548f7cadf05737.jpg,acne
dataset_fyp1\acne\acne-243_jpeg.rf.224276464dae0015106b49305689a71f.jpg,acne
dataset_fyp1\acne\acne-243_jpeg.rf.f3d5b38abbb217c911e3780085133be5.jpg,acne
dataset_fyp1\acne\acne-243_jpeg.rf.ff8b7eddd7999e473316b3c51c5d98fa.jpg,acne
dataset_fyp1\acne\acne-244_jpeg.rf.397fc919836ce234ec8b5a5d0fa686ce.jpg,acne
dataset_fyp1\acne\acne-244_jpeg.rf.3aa7181fc3fd8edee88d3579a514f142.jpg,acne
dataset_fyp1\acne\acne-244_jpeg.rf.c301c6f1c5b54fbe2210538f8f027be1.jpg,acne
dataset_fyp1\acne\acne-245_jpeg.rf.4396c4ac2d28d1b4f6de0bcc62d4f30c.jpg,acne
dataset_fyp1\acne\acne-245_jpeg.rf.716c1d56a9ef9e65968495aff2cb1915.jpg,acne
dataset_fyp1\acne\acne-245_jpeg.rf.fc6a867547b19a5ffacd58e95139d1cb.jpg,acne
dataset_fyp1\acne\acne-246_jpeg.rf.97766b7ea51380c13600bb25c9153fca.jpg,acne
dataset_fyp1\acne\acne-247-_jpeg_jpg.rf.bc0206353dcc1900af795acb4827a00d.jpg,acne
dataset_fyp1\acne\acne-247_jpeg.rf.36e1a9fa30b36d245cfb72509a68db71.jpg,acne
dataset_fyp1\acne\acne-247_jpeg.rf.609bebea165a5d6ed959aaef11f3e708.jpg,acne
dataset_fyp1\acne\acne-247_jpeg.rf.8b927d007d985691e46eadbc19f04ca4.jpg,acne
dataset_fyp1\acne\acne-248_jpeg.rf.2a7a9fa6acf6a2ec559666cc56987bfa.jpg,acne
dataset_fyp1\acne\acne-248_jpeg.rf.9e4f57bbf4202a85b336503d3b358c40.jpg,acne
dataset_fyp1\acne\acne-248_jpeg.rf.ba3f7c48a04cf4cc9b0a9ac8a6ec58d0.jpg,acne
dataset_fyp1\acne\acne-249_jpeg.rf.0fab9e777d354aa5e63acdaef998679e.jpg,acne
dataset_fyp1\acne\acne-249_jpeg.rf.4060e71acec2c63b9a52b027c8efa9ac.jpg,acne
dataset_fyp1\acne\acne-249_jpeg.rf.74586fb9ccb9b2b9cd14569cf17e5866.jpg,acne
dataset_fyp1\acne\acne-24_jpeg.rf.baa0f5a4aeba2132b48dd958e6911b1a.jpg,acne
dataset_fyp1\acne\acne-24_jpeg.rf.d8d7cdb672a8c411c9822ed978d0f06b.jpg,acne
dataset_fyp1\acne\acne-24_jpeg.rf.e9277e4ceaa85466f5ef66341947b8e8.jpg,acne
dataset_fyp1\acne\acne-250_jpeg.rf.1685917ec76c978971bd9c1b32a19678.jpg,acne
dataset_fyp1\acne\acne-250_jpeg.rf.2b1fce5f13deb5d4c1483ee4d0ebadd6.jpg,acne
dataset_fyp1\acne\acne-250_jpeg.rf.6692d9b364eaea9ba7f70cf45ec4a68b.jpg,acne
dataset_fyp1\acne\acne-251-_jpeg_jpg.rf.bb3df2d012d3a366d36843c850957f33.jpg,acne
dataset_fyp1\acne\acne-251_jpeg.rf.2a9f2c9b3c607680d42bfdaefb369f85.jpg,acne
dataset_fyp1\acne\acne-251_jpeg.rf.36071d927cffe148bde795307ecf352d.jpg,acne
dataset_fyp1\acne\acne-251_jpeg.rf.3ffc5e75a252fe9ed7ee8e2ff38bb378.jpg,acne
dataset_fyp1\acne\acne-252_jpeg.rf.02d3e4f593f97ac628edb768652d09bc.jpg,acne
dataset_fyp1\acne\acne-252_jpeg.rf.44d57ce03a6816d5db621664c52c4fce.jpg,acne
dataset_fyp1\acne\acne-252_jpeg.rf.98d057b590c7d2661a0c3baa1bd01187.jpg,acne
dataset_fyp1\acne\acne-253_jpeg.rf.0d8326d149e20928c2b1c1138e716a3d.jpg,acne
dataset_fyp1\acne\acne-253_jpeg.rf.7ac45e1686120921503191edd292aaf5.jpg,acne
dataset_fyp1\acne\acne-253_jpeg.rf.e154d63b84079d632df8e55caed9cfa9.jpg,acne
dataset_fyp1\acne\acne-254_jpeg.rf.3804dd6f10c511c2ec0763aaf55594a4.jpg,acne
dataset_fyp1\acne\acne-254_jpeg.rf.88cbc08ac5888b008a34030b7d82e2a4.jpg,acne
dataset_fyp1\acne\acne-254_jpeg.rf.e9349a9efaa9442bc374fccbded6ff60.jpg,acne
dataset_fyp1\acne\acne-255_jpeg.rf.9291c5262240f4fbda98110fa6ab6b1e.jpg,acne
dataset_fyp1\acne\acne-255_jpeg.rf.aa4f675a126ab3ecd31f53c8d9754976.jpg,acne
dataset_fyp1\acne\acne-255_jpeg.rf.d08fb6f41c766b708aca5e0df7021654.jpg,acne
dataset_fyp1\acne\acne-256_jpeg.rf.264048eed0beacf9b87715f34f5279a4.jpg,acne
dataset_fyp1\acne\acne-256_jpeg.rf.9b889ac65bb1c85b33a2c314284ad6be.jpg,acne
dataset_fyp1\acne\acne-256_jpeg.rf.c22c1638acc0a779fe97ebbb758cdd2d.jpg,acne
dataset_fyp1\acne\acne-257-_jpg.rf.ed64eb4b52b95672e74276babe3d6249.jpg,acne
dataset_fyp1\acne\acne-257_jpeg.rf.895db52509dcf3274333c8a46af00f79.jpg,acne
dataset_fyp1\acne\acne-258_jpeg.rf.1d696f16032fca31a79513c9331d5ed0.jpg,acne
dataset_fyp1\acne\acne-258_jpeg.rf.c6937ddeacbc12fceaba7a559a419cf0.jpg,acne
dataset_fyp1\acne\acne-258_jpeg.rf.c8c4a7a7a56b356380046d016e3c11f0.jpg,acne
dataset_fyp1\acne\acne-259_jpeg.rf.08339d4984a98c11ac6656873b322c50.jpg,acne
dataset_fyp1\acne\acne-259_jpeg.rf.77da9681a14010b5ac66fb38eef85c07.jpg,acne
dataset_fyp1\acne\acne-259_jpeg.rf.a8d0bd1f501bcaec124233bceb542373.jpg,acne
dataset_fyp1\acne\acne-25_jpeg.rf.61edfe1eaf01bce48403a1a22f693a86.jpg,acne
dataset_fyp1\acne\acne-260_jpeg.rf.56e7a9f22a7851f1b53be292fdb929c9.jpg,acne
dataset_fyp1\acne\acne-260_jpeg.rf.5c8e935a9fab3530d525cd1d89cd22ab.jpg,acne
dataset_fyp1\acne\acne-260_jpeg.rf.ece37464f2edf715db748266485a76f6.jpg,acne
dataset_fyp1\acne\acne-261_jpeg.rf.28f94e254d0dd7756dbce49f63ce2d97.jpg,acne
dataset_fyp1\acne\acne-261_jpeg.rf.2c09c204860acdd00631efedb161eaee.jpg,acne
dataset_fyp1\acne\acne-261_jpeg.rf.3df1d961af27dde5e7b5f68a8fa72494.jpg,acne
dataset_fyp1\acne\acne-262_jpeg.rf.36a982c9495a6f9378a19e9344bd6d09.jpg,acne
dataset_fyp1\acne\acne-262_jpeg.rf.5d09bed19804b673a2ac648102744558.jpg,acne
dataset_fyp1\acne\acne-262_jpeg.rf.afa37603fe5f54b8eace275167430729.jpg,acne
dataset_fyp1\acne\acne-263-_jpg.rf.0840545650f5e0109cac874c10ed66fd.jpg,acne
dataset_fyp1\acne\acne-263_jpeg.rf.05b2f4de9e3a20b040f1dfb8b74d2d1a.jpg,acne
dataset_fyp1\acne\acne-263_jpeg.rf.45f08e159b5752a86f7ed01459f7b4ed.jpg,acne
dataset_fyp1\acne\acne-263_jpeg.rf.fd0b33ee0dbe2fe0fc08d144d704d1ff.jpg,acne
dataset_fyp1\acne\acne-264_jpeg.rf.4ca425fecee74e503bca84463aab5cf7.jpg,acne
dataset_fyp1\acne\acne-264_jpeg.rf.c2f687a278fc20c5411577713e0f11a8.jpg,acne
dataset_fyp1\acne\acne-264_jpeg.rf.c9ef70d5db9441f96fbda14d7ee9fe92.jpg,acne
dataset_fyp1\acne\acne-265_jpeg.rf.221c9b831e6923d24de3460c49072b99.jpg,acne
dataset_fyp1\acne\acne-265_jpeg.rf.28dc1f89934291b26b04c66bcbf57be0.jpg,acne
dataset_fyp1\acne\acne-265_jpeg.rf.6d35e98ec4f69eb5a8012b50c7c2f608.jpg,acne
dataset_fyp1\acne\acne-266_jpeg.rf.28933fedfa8b3997cabeeec11f865667.jpg,acne
dataset_fyp1\acne\acne-266_jpeg.rf.8544320c91133e2f95af7c7512e06f19.jpg,acne
dataset_fyp1\acne\acne-266_jpeg.rf.f24013f661ebe46b8fcc302349ae81e2.jpg,acne
dataset_fyp1\acne\acne-267_jpeg.rf.f242964df9d8d9b39d5da13dea75712c.jpg,acne
dataset_fyp1\acne\acne-268_jpeg.rf.5acc4a588a7bd16225522b12673f6f90.jpg,acne
dataset_fyp1\acne\acne-268_jpeg.rf.e5a4f44f0af800e8d58fe2c7ccbc39da.jpg,acne
dataset_fyp1\acne\acne-268_jpeg.rf.f5740bd4e859015e8d02ec408dc4aec2.jpg,acne
dataset_fyp1\acne\acne-269_jpeg.rf.3fdd24755d11661703669be0ca18a612.jpg,acne
dataset_fyp1\acne\acne-269_jpeg.rf.bbfda39f824b3e05daaa3f17cc28b2a8.jpg,acne
dataset_fyp1\acne\acne-269_jpeg.rf.e507376b24748624f92d3c0b37391e00.jpg,acne
dataset_fyp1\acne\acne-270_jpeg.rf.02b4b1d03ec73351a0ab15ea93028650.jpg,acne
dataset_fyp1\acne\acne-270_jpeg.rf.5cfa8c65b242d57a44805ffe812a01e5.jpg,acne
dataset_fyp1\acne\acne-270_jpeg.rf.b76440e3612c6a660c7e1932e81da7e4.jpg,acne
dataset_fyp1\acne\acne-271-_jpg.rf.bb178e700f451e096915424d728e8bfd.jpg,acne
dataset_fyp1\acne\acne-272_jpeg.rf.8e771c50868bbb1091207a059ca3dca0.jpg,acne
dataset_fyp1\acne\acne-272_jpeg.rf.f2a52a5091e827195d89bb2e1adc68f2.jpg,acne
dataset_fyp1\acne\acne-272_jpeg.rf.f60235307b067bc131380ed6671437a4.jpg,acne
dataset_fyp1\acne\acne-273_jpeg.rf.2c96969d8a1f9e271106aa1845ae2c3d.jpg,acne
dataset_fyp1\acne\acne-273_jpeg.rf.e18dc566aa45fcabd5a200dd86074c60.jpg,acne
dataset_fyp1\acne\acne-273_jpeg.rf.f1b90cd6256ff39c393140634e65b4f5.jpg,acne
dataset_fyp1\acne\acne-274_jpeg.rf.18debabcc2bd570e8ba04deee7365362.jpg,acne
dataset_fyp1\acne\acne-274_jpeg.rf.6e5283ddb6357ba59b0df93ae4ae593e.jpg,acne
dataset_fyp1\acne\acne-274_jpeg.rf.b89c832c00d43006a473c082a676bf8a.jpg,acne
dataset_fyp1\acne\acne-275_jpeg.rf.962d3c2a351449de8f7a218c4a5f6cb0.jpg,acne
dataset_fyp1\acne\acne-275_jpeg.rf.bf7708c917e32843d1256126e9901939.jpg,acne
dataset_fyp1\acne\acne-275_jpeg.rf.f2994243e64d1c183465fb7d9141e955.jpg,acne
dataset_fyp1\acne\acne-276_jpeg.rf.9d0990f99dee0e0ec17d89fd07384e0b.jpg,acne
dataset_fyp1\acne\acne-277_jpeg.rf.22d440c4bcd4d50ed40790f3ee2d2fd4.jpg,acne
dataset_fyp1\acne\acne-277_jpeg.rf.9240ff1d70d0b4c8334f56855261ff92.jpg,acne
dataset_fyp1\acne\acne-277_jpeg.rf.c933b8a394f5fb21129277aff731ad04.jpg,acne
dataset_fyp1\acne\acne-278_jpeg.rf.3e21ea9cfde6b63b9819b6ba5f5ff54f.jpg,acne
dataset_fyp1\acne\acne-278_jpeg.rf.4204e0cf965d42b30ed06382b7499776.jpg,acne
dataset_fyp1\acne\acne-278_jpeg.rf.5cd572723b9c01814a9f32f79bb16fde.jpg,acne
dataset_fyp1\acne\acne-279_jpeg.rf.574135e32a8f9a735a8c0156b34fc33c.jpg,acne
dataset_fyp1\acne\acne-279_jpeg.rf.58a6424ac5746b92c772d2bc9a62b183.jpg,acne
dataset_fyp1\acne\acne-279_jpeg.rf.c93f53ae9fdc420e918ca3d523cb7699.jpg,acne
dataset_fyp1\acne\acne-280_jpeg.rf.043d7ff205e61574c18d1a51dbc8e528.jpg,acne
dataset_fyp1\acne\acne-280_jpeg.rf.2e05aec0290c93461730b485a4454f32.jpg,acne
dataset_fyp1\acne\acne-280_jpeg.rf.3fc1d746ee1d9ee8f94e5b8e13869c32.jpg,acne
dataset_fyp1\acne\acne-281_jpeg.rf.269c38281b84a2a86e0f987e62edc571.jpg,acne
dataset_fyp1\acne\acne-281_jpeg.rf.d8eabd19871f7dd2e7cffe7825a2fe01.jpg,acne
dataset_fyp1\acne\acne-281_jpeg.rf.f2072868eb678168f54f10187606759c.jpg,acne
dataset_fyp1\acne\acne-282_jpeg.rf.2b0cc8d72fc1111adda59750e815492e.jpg,acne
dataset_fyp1\acne\acne-282_jpeg.rf.a47b3c0ba41952cdbcf2e571490a4a7f.jpg,acne
dataset_fyp1\acne\acne-282_jpeg.rf.a7f5d7ac92b15c00f45b5d8d90e8e81c.jpg,acne
dataset_fyp1\acne\acne-283_jpeg.rf.682f2f5641c37539f30f61ba73192625.jpg,acne
dataset_fyp1\acne\acne-283_jpeg.rf.f08f5a8e3cdceeaba0bb98f188a7a3e0.jpg,acne
dataset_fyp1\acne\acne-283_jpeg.rf.f605ae91ce57e0d4138bdf279cc17397.jpg,acne
dataset_fyp1\acne\acne-284_jpeg.rf.3c07273f141120e450c0bc506bb64849.jpg,acne
dataset_fyp1\acne\acne-285_jpeg.rf.2303ee48a34ad787cb483d5014cce61c.jpg,acne
dataset_fyp1\acne\acne-285_jpeg.rf.9e03cf2f6e78640d15671d542de12cac.jpg,acne
dataset_fyp1\acne\acne-285_jpeg.rf.d5899ab24f731625c88f2309bdf693d2.jpg,acne
dataset_fyp1\acne\acne-286_jpeg.rf.1b6bcca440593ac6e33617083f34a4c5.jpg,acne
dataset_fyp1\acne\acne-287_jpeg.rf.0e3351b30d0ffeee1c87427015114682.jpg,acne
dataset_fyp1\acne\acne-287_jpeg.rf.26a033f8acf312e5ae68de86a886be7a.jpg,acne
dataset_fyp1\acne\acne-287_jpeg.rf.2f8ab412b79cdc05c82405422d9da6fa.jpg,acne
dataset_fyp1\acne\acne-288_jpeg.rf.0ef9f5fbfd0cb74a936672dcc9c9ea7c.jpg,acne
dataset_fyp1\acne\acne-288_jpeg.rf.6bc0d3fb53c759d5318cf7f1658d817f.jpg,acne
dataset_fyp1\acne\acne-288_jpeg.rf.d391fc8b216dec340d6239c8174c5f80.jpg,acne
dataset_fyp1\acne\acne-289_jpeg.rf.667cb427eee802286bce9c6867829f9b.jpg,acne
dataset_fyp1\acne\acne-289_jpeg.rf.84b2a2a9e363095c3f506fe4b2cd98ad.jpg,acne
dataset_fyp1\acne\acne-289_jpeg.rf.d3defa0dc791248893efb70114f0744a.jpg,acne
dataset_fyp1\acne\acne-28_jpeg.rf.0779dcb29db01f05b5e55255fd894752.jpg,acne
dataset_fyp1\acne\acne-28_jpeg.rf.e49869b4920dbb3e623c1724bad853c6.jpg,acne
dataset_fyp1\acne\acne-28_jpeg.rf.ebdca88990f4baf196b8147e5d785fbe.jpg,acne
dataset_fyp1\acne\acne-290_jpeg.rf.116ac413d37048340ce6c5b36e1b9d8a.jpg,acne
dataset_fyp1\acne\acne-291_jpeg.rf.edde17fb518b35f2edf62b9d529cfae0.jpg,acne
dataset_fyp1\acne\acne-293_jpeg.rf.4c57ffc9138c5c8ceb3f16e8f57431e4.jpg,acne
dataset_fyp1\acne\acne-293_jpeg.rf.b29d595aa8eb4598f5518af9f64e8ed1.jpg,acne
dataset_fyp1\acne\acne-293_jpeg.rf.b5a85b35c691244b87786afaa916d226.jpg,acne
dataset_fyp1\acne\acne-294_jpeg.rf.06965fed951caff14fdd95dcdb3fee1d.jpg,acne
dataset_fyp1\acne\acne-294_jpeg.rf.07555dc6d9d86c479ead2905b6ffa370.jpg,acne
dataset_fyp1\acne\acne-294_jpeg.rf.2fc2cae80fb6ad75143c3db3f73b5712.jpg,acne
dataset_fyp1\acne\acne-295_jpeg.rf.308ad47a267ea8383e5c26334a6d343b.jpg,acne
dataset_fyp1\acne\acne-295_jpeg.rf.e1794d40fb18dc5a76f22a2f93f57ed3.jpg,acne
dataset_fyp1\acne\acne-295_jpeg.rf.fbce78c91767f2528943f8a808c989d5.jpg,acne
dataset_fyp1\acne\acne-296_jpeg.rf.0c793eaa8ff4040f8f4773c85cbf0229.jpg,acne
dataset_fyp1\acne\acne-296_jpeg.rf.1305224378083f2a2a7325a85e529cd2.jpg,acne
dataset_fyp1\acne\acne-296_jpeg.rf.4b7a51eef9635e31d42f3cb2a86648c7.jpg,acne
dataset_fyp1\acne\acne-297_jpeg.rf.88dc8c0f4c7b088c16aade56961db50e.jpg,acne
dataset_fyp1\acne\acne-297_jpeg.rf.ad7f6811d6c985982b88fdacd9c3cdd0.jpg,acne
dataset_fyp1\acne\acne-297_jpeg.rf.fa66ef476c33461675c5b2296b901a6d.jpg,acne
dataset_fyp1\acne\acne-298_jpeg.rf.73b96de78ba1c2aa86eda297a5a7fb22.jpg,acne
dataset_fyp1\acne\acne-298_jpeg.rf.80a33e3d695ddd6b1552a5bce6e98d4e.jpg,acne
dataset_fyp1\acne\acne-298_jpeg.rf.8445c28ab2956fcd0168767b748c9b3f.jpg,acne
dataset_fyp1\acne\acne-299_jpeg.rf.110c3f91aa4758e9fd18fbe5975c1e38.jpg,acne
dataset_fyp1\acne\acne-299_jpeg.rf.193780200dffa83e6069b20d7eb65086.jpg,acne
dataset_fyp1\acne\acne-299_jpeg.rf.ec7aa0661240eaab8fc8fcbe05ad558b.jpg,acne
dataset_fyp1\acne\acne-29_jpeg.rf.707590656ec25deb88c16de37d21d7ed.jpg,acne
dataset_fyp1\acne\acne-29_jpeg.rf.a24f12e840936acca22493e5b9b680c4.jpg,acne
dataset_fyp1\acne\acne-29_jpeg.rf.b4046180aab488bb66e4526381a0bae1.jpg,acne
dataset_fyp1\acne\acne-2_jpeg.rf.f4ec613e23dd372f3232c4cd68424250.jpg,acne
dataset_fyp1\acne\acne-300-_jpeg_jpg.rf.080ebc71292f463b426ebcd819b1c3a9.jpg,acne
dataset_fyp1\acne\acne-300_jpeg.rf.0827844ebf261e9e2169581a6cb28874.jpg,acne
dataset_fyp1\acne\acne-300_jpeg.rf.1b253f89f597b1b2d4c6ca99bda30381.jpg,acne
dataset_fyp1\acne\acne-300_jpeg.rf.37d6ebe89a9258816b60beac5c432deb.jpg,acne
dataset_fyp1\acne\acne-301_jpeg.rf.3b8d86ba191dee67dc51b7e88356e287.jpg,acne
dataset_fyp1\acne\acne-301_jpeg.rf.70af8f642e9ad2bf27fe5684850ef40e.jpg,acne
dataset_fyp1\acne\acne-301_jpeg.rf.8106738a68360a3b4b44213002378a11.jpg,acne
dataset_fyp1\acne\acne-302_jpeg.rf.39d5cd7876a0868d79a972616a4f9453.jpg,acne
dataset_fyp1\acne\acne-302_jpeg.rf.4fb146c4ee39e5667172f7c560eb8f9a.jpg,acne
dataset_fyp1\acne\acne-302_jpeg.rf.695c4d95f41391fbee11021363a7c2cf.jpg,acne
dataset_fyp1\acne\acne-303_jpeg.rf.0afc7b236db9b4d5728bc61905f6a4ce.jpg,acne
dataset_fyp1\acne\acne-303_jpeg.rf.bf471d912e0f8f2114ca931bae2a5e95.jpg,acne
dataset_fyp1\acne\acne-303_jpeg.rf.e7c788b6515756a248c34066f097814d.jpg,acne
dataset_fyp1\acne\acne-304_jpeg.rf.77962a6df5f121604e80cbb050034066.jpg,acne
dataset_fyp1\acne\acne-304_jpeg.rf.ebbbd6ba2e236aa84216690eff37ec1d.jpg,acne
dataset_fyp1\acne\acne-304_jpeg.rf.f6dababa61a42441d668032b4577994e.jpg,acne
dataset_fyp1\acne\acne-305_jpeg.rf.2d1d279ddfea1b69eeefab989770cdd5.jpg,acne
dataset_fyp1\acne\acne-305_jpeg.rf.447a131eee08348db9b4f2aaf24b89eb.jpg,acne
dataset_fyp1\acne\acne-305_jpeg.rf.503758a0be691560a2e3d73ef1cc7695.jpg,acne
dataset_fyp1\acne\acne-306-_jpg.rf.bac8870eb99a7f182cc155a271d3bbb9.jpg,acne
dataset_fyp1\acne\acne-306_jpeg.rf.28d407fc7715d99a7a6484ecec821353.jpg,acne
dataset_fyp1\acne\acne-306_jpeg.rf.40691f2c7cb3cd1adc01b94d628f07c2.jpg,acne
dataset_fyp1\acne\acne-306_jpeg.rf.93fbee6720c5a9b354b3453300bb3992.jpg,acne
dataset_fyp1\acne\acne-307_jpeg.rf.5297a008770db29598632a05048eba2b.jpg,acne
dataset_fyp1\acne\acne-307_jpeg.rf.94c2dc3718bb5ad2581945c0fffcaa57.jpg,acne
dataset_fyp1\acne\acne-307_jpeg.rf.ff4ac1e7b5ce5f6e0352711dfa73d20e.jpg,acne
dataset_fyp1\acne\acne-308_jpeg.rf.210139eceb1e20107337f66369fdffed.jpg,acne
dataset_fyp1\acne\acne-308_jpeg.rf.65b144d39627948716e4501a7076b315.jpg,acne
dataset_fyp1\acne\acne-308_jpeg.rf.d62319b7946355fa41a8ade9b8473a68.jpg,acne
